cliente_id,idade,estado_residencia,qtd_produtos_adquiridos,categoria_fidelidade
CLI-46037,21,Rio de Janeiro (RJ),4,Gold
CLI-88507,34,São Paulo (SP),1,Silver
CLI-67328,55,Paraná (PR),2,Silver
CLI-40889,60,Paraná (PR),3,Gold
CLI-44221,62,Bahia (BA),1,Silver
CLI-47071,61,Bahia (BA),4,Gold
CLI-48873,48,Minas Gerais (MG),3,Gold
CLI-47885,56,São Paulo (SP),3,Gold
CLI-95124,30,Bahia (BA),1,Silver
CLI-52949,49,Bahia (BA),4,Gold
CLI-45374,58,Rio de Janeiro (RJ),1,Silver
CLI-84771,18,Paraná (PR),1,Silver
CLI-53462,18,Paraná (PR),1,Silver
CLI-13261,34,Minas Gerais (MG),1,Silver
CLI-45808,41,Bahia (BA),4,Gold
CLI-81668,21,Paraná (PR),4,Gold
CLI-22346,56,Rio de Janeiro (RJ),3,Gold
CLI-42353,18,Paraná (PR),1,Silver
CLI-63453,63,Minas Gerais (MG),2,Silver
CLI-83417,42,Bahia (BA),1,Silver
CLI-87898,22,Rio de Janeiro (RJ),1,Silver
CLI-22239,47,Rio de Janeiro (RJ),2,Silver
CLI-22726,46,São Paulo (SP),4,Gold
CLI-77930,62,Bahia (BA),1,Silver
CLI-87196,57,São Paulo (SP),4,Gold
CLI-70770,58,São Paulo (SP),1,Silver
CLI-45766,19,Rio de Janeiro (RJ),2,Silver
CLI-38792,54,Minas Gerais (MG),1,Silver
CLI-31498,64,Minas Gerais (MG),3,Gold
CLI-25736,62,Bahia (BA),1,Silver
CLI-67616,57,Paraná (PR),4,Gold
CLI-63111,26,Paraná (PR),1,Silver
CLI-20928,26,Bahia (BA),1,Silver
CLI-43255,19,Minas Gerais (MG),2,Silver
CLI-54822,37,São Paulo (SP),4,Gold
CLI-55638,53,São Paulo (SP),4,Gold
CLI-12768,40,Paraná (PR),3,Gold
CLI-29668,36,Bahia (BA),3,Gold
CLI-56566,35,São Paulo (SP),4,Gold
CLI-37551,48,Minas Gerais (MG),3,Gold
CLI-58386,23,São Paulo (SP),2,Silver
CLI-82422,40,Rio de Janeiro (RJ),3,Gold
CLI-73485,29,Bahia (BA),4,Gold
CLI-68855,41,Rio de Janeiro (RJ),4,Gold
CLI-21551,49,Minas Gerais (MG),4,Gold
CLI-65274,64,São Paulo (SP),3,Gold
CLI-23454,34,Paraná (PR),1,Silver
CLI-85698,20,Minas Gerais (MG),3,Gold
CLI-13281,62,Paraná (PR),1,Silver
CLI-23369,62,Rio de Janeiro (RJ),1,Silver
CLI-32649,43,Bahia (BA),2,Silver
CLI-44494,47,Minas Gerais (MG),2,Silver
CLI-87893,64,Rio de Janeiro (RJ),3,Gold
CLI-97611,32,Paraná (PR),3,Gold
CLI-63372,30,Rio de Janeiro (RJ),1,Silver
CLI-57386,37,Minas Gerais (MG),4,Gold
CLI-59221,53,Paraná (PR),4,Gold
CLI-72106,64,São Paulo (SP),3,Gold
CLI-62953,46,Paraná (PR),1,Silver
CLI-42565,37,Rio de Janeiro (RJ),4,Gold
CLI-28999,18,São Paulo (SP),1,Silver
CLI-98193,38,Minas Gerais (MG),1,Silver
CLI-84677,24,Minas Gerais (MG),3,Gold
CLI-43626,49,Minas Gerais (MG),4,Gold
CLI-60388,39,Bahia (BA),2,Silver
CLI-77312,25,Minas Gerais (MG),4,Gold
CLI-24524,56,Bahia (BA),3,Gold
CLI-42983,59,São Paulo (SP),2,Silver
CLI-92285,64,Paraná (PR),3,Gold
CLI-46556,54,Bahia (BA),1,Silver
CLI-33819,48,Minas Gerais (MG),3,Gold
CLI-14295,22,Bahia (BA),1,Silver
CLI-14645,42,Paraná (PR),1,Silver
CLI-21580,27,Bahia (BA),2,Silver
CLI-88079,63,Rio de Janeiro (RJ),2,Silver
CLI-10543,50,Paraná (PR),1,Silver
CLI-56232,32,Rio de Janeiro (RJ),3,Gold
CLI-70180,23,São Paulo (SP),2,Silver
CLI-22809,22,Paraná (PR),1,Silver
CLI-46486,28,Bahia (BA),3,Gold
CLI-84211,49,Bahia (BA),4,Gold
CLI-60289,56,São Paulo (SP),3,Gold
CLI-26502,38,Minas Gerais (MG),1,Silver
CLI-44725,45,Minas Gerais (MG),4,Gold
CLI-66527,28,São Paulo (SP),3,Gold
CLI-99072,24,Rio de Janeiro (RJ),3,Gold
CLI-54322,28,Bahia (BA),3,Gold
CLI-43763,37,São Paulo (SP),4,Gold
CLI-30832,23,Rio de Janeiro (RJ),2,Silver
CLI-37066,46,São Paulo (SP),4,Gold
CLI-34669,58,Rio de Janeiro (RJ),1,Silver
CLI-96016,36,Bahia (BA),3,Gold
CLI-66324,44,Bahia (BA),3,Gold
CLI-28536,45,Paraná (PR),4,Gold
CLI-61174,51,Rio de Janeiro (RJ),2,Silver
CLI-99280,30,Rio de Janeiro (RJ),1,Silver
CLI-36210,20,Rio de Janeiro (RJ),3,Gold
CLI-76800,57,Rio de Janeiro (RJ),4,Gold
CLI-22626,58,Minas Gerais (MG),1,Silver
CLI-25699,41,Bahia (BA),4,Gold
CLI-33202,47,Rio de Janeiro (RJ),2,Silver
CLI-40770,35,Minas Gerais (MG),2,Silver
CLI-85088,44,Bahia (BA),3,Gold
CLI-13212,24,Rio de Janeiro (RJ),3,Gold
CLI-14874,31,Bahia (BA),2,Silver
CLI-68047,19,Bahia (BA),2,Silver
CLI-91542,24,Paraná (PR),3,Gold
CLI-55301,27,Rio de Janeiro (RJ),2,Silver
CLI-99089,34,Bahia (BA),1,Silver
CLI-85284,46,Bahia (BA),1,Silver
CLI-61534,60,São Paulo (SP),3,Gold
CLI-50098,18,Minas Gerais (MG),1,Silver
CLI-91100,20,Minas Gerais (MG),3,Gold
CLI-49986,19,São Paulo (SP),2,Silver
CLI-85030,26,Rio de Janeiro (RJ),1,Silver
CLI-35153,28,Bahia (BA),3,Gold
CLI-82528,62,Paraná (PR),1,Silver
CLI-57528,40,Minas Gerais (MG),3,Gold
CLI-65320,38,São Paulo (SP),4,Gold
CLI-72132,50,Minas Gerais (MG),1,Silver
CLI-64798,56,Paraná (PR),3,Gold
CLI-50981,59,Bahia (BA),2,Silver
CLI-25457,56,Bahia (BA),3,Gold
CLI-75144,48,Paraná (PR),3,Gold
CLI-79337,23,Bahia (BA),2,Silver
CLI-90389,64,Minas Gerais (MG),3,Gold
CLI-74416,47,Paraná (PR),2,Silver
CLI-88189,41,Paraná (PR),4,Gold
CLI-22059,44,Minas Gerais (MG),3,Gold
CLI-57751,20,Rio de Janeiro (RJ),3,Gold
CLI-51855,38,São Paulo (SP),4,Gold
CLI-78208,23,São Paulo (SP),2,Silver
CLI-69297,21,Rio de Janeiro (RJ),4,Gold
CLI-68318,54,Bahia (BA),1,Silver
CLI-70665,58,Minas Gerais (MG),1,Silver
CLI-41201,61,Paraná (PR),4,Gold
CLI-40955,55,Paraná (PR),2,Silver
CLI-75424,38,São Paulo (SP),4,Gold
CLI-30484,51,Rio de Janeiro (RJ),2,Silver
CLI-57750,65,São Paulo (SP),4,Gold
CLI-14649,21,Rio de Janeiro (RJ),4,Gold
CLI-48173,52,Minas Gerais (MG),3,Gold
CLI-46780,45,Bahia (BA),4,Gold
CLI-70976,38,Bahia (BA),1,Silver
CLI-24538,62,Minas Gerais (MG),1,Silver
CLI-92323,39,Bahia (BA),2,Silver
CLI-17940,57,Paraná (PR),4,Gold
CLI-20004,18,Paraná (PR),1,Silver
CLI-41631,55,Rio de Janeiro (RJ),2,Silver
CLI-57926,59,Bahia (BA),2,Silver
CLI-65270,21,Bahia (BA),4,Gold
CLI-55200,48,Bahia (BA),3,Gold
CLI-22873,34,Minas Gerais (MG),1,Silver
CLI-74271,48,São Paulo (SP),4,Gold
CLI-69380,56,Rio de Janeiro (RJ),3,Gold
CLI-87671,29,Paraná (PR),4,Gold
CLI-36928,63,Bahia (BA),2,Silver
CLI-63149,32,Paraná (PR),3,Gold
CLI-23718,43,São Paulo (SP),4,Gold
CLI-57899,40,Bahia (BA),3,Gold
CLI-80337,33,Bahia (BA),4,Gold
CLI-73517,38,Minas Gerais (MG),1,Silver
CLI-67165,39,Bahia (BA),2,Silver
CLI-79524,43,Paraná (PR),2,Silver
CLI-63141,37,Minas Gerais (MG),4,Gold
CLI-14683,53,Paraná (PR),4,Gold
CLI-13147,43,Rio de Janeiro (RJ),2,Silver
CLI-89035,64,São Paulo (SP),3,Gold
CLI-83702,19,São Paulo (SP),2,Silver
CLI-43453,65,Paraná (PR),4,Gold
CLI-10781,57,Rio de Janeiro (RJ),4,Gold
CLI-62898,46,Minas Gerais (MG),1,Silver
CLI-51242,41,Rio de Janeiro (RJ),4,Gold
CLI-88050,20,Bahia (BA),3,Gold
CLI-57818,44,Bahia (BA),3,Gold
CLI-74981,28,Paraná (PR),3,Gold
CLI-79697,41,Rio de Janeiro (RJ),4,Gold
CLI-26837,35,Minas Gerais (MG),2,Silver
CLI-89074,37,Bahia (BA),4,Gold
CLI-19583,58,São Paulo (SP),1,Silver
CLI-53059,64,Paraná (PR),3,Gold
CLI-87408,59,Paraná (PR),2,Silver
CLI-50823,52,São Paulo (SP),4,Gold
CLI-80041,24,São Paulo (SP),3,Gold
CLI-96305,53,Bahia (BA),4,Gold
CLI-61046,61,Bahia (BA),4,Gold
CLI-23757,34,São Paulo (SP),1,Silver
CLI-17842,36,Bahia (BA),3,Gold
CLI-77852,28,Rio de Janeiro (RJ),3,Gold
CLI-68291,35,São Paulo (SP),4,Gold
CLI-68121,42,São Paulo (SP),4,Gold
CLI-40689,45,São Paulo (SP),4,Gold
CLI-72560,64,Bahia (BA),3,Gold
CLI-73523,36,Paraná (PR),3,Gold
CLI-26545,18,Rio de Janeiro (RJ),1,Silver
CLI-28597,53,Minas Gerais (MG),4,Gold
CLI-29939,18,São Paulo (SP),1,Silver
CLI-49631,30,Rio de Janeiro (RJ),1,Silver
CLI-79736,50,Bahia (BA),1,Silver
CLI-98526,44,Minas Gerais (MG),3,Gold
CLI-58542,31,Minas Gerais (MG),2,Silver
CLI-12335,49,São Paulo (SP),4,Gold
CLI-55339,33,Rio de Janeiro (RJ),4,Gold
CLI-23062,54,Minas Gerais (MG),1,Silver
CLI-18007,19,São Paulo (SP),2,Silver
CLI-44005,29,São Paulo (SP),4,Gold
CLI-40234,64,Minas Gerais (MG),3,Gold
CLI-94523,33,São Paulo (SP),4,Gold
CLI-94478,44,Rio de Janeiro (RJ),3,Gold
CLI-87876,43,Minas Gerais (MG),2,Silver
CLI-13961,63,Minas Gerais (MG),2,Silver
CLI-59808,19,Paraná (PR),2,Silver
CLI-66532,41,Minas Gerais (MG),4,Gold
CLI-44125,38,Bahia (BA),1,Silver
CLI-50266,20,Bahia (BA),3,Gold
CLI-93314,22,Paraná (PR),1,Silver
CLI-65060,56,São Paulo (SP),3,Gold
CLI-14425,44,Bahia (BA),3,Gold
CLI-96870,51,São Paulo (SP),4,Gold
CLI-35554,54,Bahia (BA),1,Silver
CLI-77670,46,Rio de Janeiro (RJ),1,Silver
CLI-67599,28,Bahia (BA),3,Gold
CLI-73199,54,Minas Gerais (MG),1,Silver
CLI-38764,25,Bahia (BA),4,Gold
CLI-57955,43,São Paulo (SP),4,Gold
CLI-65655,42,Rio de Janeiro (RJ),1,Silver
CLI-44795,37,São Paulo (SP),4,Gold
CLI-94630,65,Bahia (BA),4,Gold
CLI-70324,62,São Paulo (SP),1,Silver
CLI-98859,53,Rio de Janeiro (RJ),4,Gold
CLI-33792,20,Paraná (PR),3,Gold
CLI-99130,22,Minas Gerais (MG),1,Silver
CLI-86521,29,Bahia (BA),4,Gold
CLI-26062,43,Paraná (PR),2,Silver
CLI-27267,19,Bahia (BA),2,Silver
CLI-99728,51,Minas Gerais (MG),2,Silver
CLI-26586,48,São Paulo (SP),4,Gold
CLI-51773,23,São Paulo (SP),2,Silver
CLI-68657,21,Minas Gerais (MG),4,Gold
CLI-18818,46,Rio de Janeiro (RJ),1,Silver
CLI-81872,36,Rio de Janeiro (RJ),3,Gold
CLI-91879,57,Rio de Janeiro (RJ),4,Gold
CLI-61930,38,Bahia (BA),1,Silver
CLI-46864,44,Bahia (BA),3,Gold
CLI-94884,59,Rio de Janeiro (RJ),2,Silver
CLI-71715,27,Rio de Janeiro (RJ),2,Silver
CLI-42267,44,Rio de Janeiro (RJ),3,Gold
CLI-93207,50,Paraná (PR),1,Silver
CLI-55247,58,Rio de Janeiro (RJ),1,Silver
CLI-61430,33,Paraná (PR),4,Gold
CLI-36151,33,Paraná (PR),4,Gold
CLI-42166,33,Paraná (PR),4,Gold
CLI-84297,55,São Paulo (SP),4,Gold
CLI-42698,56,Rio de Janeiro (RJ),3,Gold
CLI-63365,25,Paraná (PR),4,Gold
CLI-39825,51,Bahia (BA),2,Silver
CLI-99951,63,Bahia (BA),2,Silver
CLI-80201,31,Bahia (BA),2,Silver
CLI-15119,37,Bahia (BA),4,Gold
CLI-49713,33,Minas Gerais (MG),4,Gold
CLI-44497,51,Paraná (PR),2,Silver
CLI-91608,45,Rio de Janeiro (RJ),4,Gold
CLI-89238,32,Paraná (PR),3,Gold
CLI-35619,45,Rio de Janeiro (RJ),4,Gold
CLI-77025,31,Paraná (PR),2,Silver
CLI-74906,39,Bahia (BA),2,Silver
CLI-92752,57,Paraná (PR),4,Gold
CLI-78521,47,Bahia (BA),2,Silver
CLI-64599,57,Minas Gerais (MG),4,Gold
CLI-55191,56,São Paulo (SP),3,Gold
CLI-68028,49,Rio de Janeiro (RJ),4,Gold
CLI-66272,23,Rio de Janeiro (RJ),2,Silver
CLI-76240,47,Bahia (BA),2,Silver
CLI-13620,52,Rio de Janeiro (RJ),3,Gold
CLI-96293,26,Bahia (BA),1,Silver
CLI-97124,54,Minas Gerais (MG),1,Silver
CLI-88104,49,Rio de Janeiro (RJ),4,Gold
CLI-54375,53,Bahia (BA),4,Gold
CLI-29666,58,Rio de Janeiro (RJ),1,Silver
CLI-48886,53,Paraná (PR),4,Gold
CLI-62778,34,Bahia (BA),1,Silver
CLI-45429,25,Bahia (BA),4,Gold
CLI-23872,44,Bahia (BA),3,Gold
CLI-84162,41,Rio de Janeiro (RJ),4,Gold
CLI-96028,52,Paraná (PR),3,Gold
CLI-94540,53,Bahia (BA),4,Gold
CLI-20424,24,Bahia (BA),3,Gold
CLI-52475,60,Bahia (BA),3,Gold
CLI-73090,55,São Paulo (SP),4,Gold
CLI-83326,30,Rio de Janeiro (RJ),1,Silver
CLI-88373,25,Rio de Janeiro (RJ),4,Gold
CLI-49525,60,São Paulo (SP),3,Gold
CLI-55343,35,Minas Gerais (MG),2,Silver
CLI-65720,40,São Paulo (SP),4,Gold
CLI-69634,31,Minas Gerais (MG),2,Silver
CLI-55539,27,Minas Gerais (MG),2,Silver
CLI-16977,27,Bahia (BA),2,Silver
CLI-74557,23,Minas Gerais (MG),2,Silver
CLI-93708,58,São Paulo (SP),1,Silver
CLI-33170,48,Bahia (BA),3,Gold
CLI-57172,36,Rio de Janeiro (RJ),3,Gold
CLI-83400,62,Bahia (BA),1,Silver
CLI-45476,58,Minas Gerais (MG),1,Silver
CLI-72410,45,Bahia (BA),4,Gold
CLI-83042,18,São Paulo (SP),1,Silver
CLI-41939,64,Paraná (PR),3,Gold
CLI-60758,27,Paraná (PR),2,Silver
CLI-45279,42,Rio de Janeiro (RJ),1,Silver
CLI-42020,33,Paraná (PR),4,Gold
CLI-69089,38,Rio de Janeiro (RJ),1,Silver
CLI-10636,32,Bahia (BA),3,Gold
CLI-74893,44,Paraná (PR),3,Gold
CLI-23101,50,São Paulo (SP),4,Gold
CLI-46473,31,Paraná (PR),2,Silver
CLI-99886,19,Rio de Janeiro (RJ),2,Silver
CLI-55978,22,Bahia (BA),1,Silver
CLI-49040,18,Minas Gerais (MG),1,Silver
CLI-83904,38,Bahia (BA),1,Silver
CLI-73731,32,Rio de Janeiro (RJ),3,Gold
CLI-50987,35,São Paulo (SP),4,Gold
CLI-53049,62,São Paulo (SP),1,Silver
CLI-25152,26,São Paulo (SP),1,Silver
CLI-58165,39,Rio de Janeiro (RJ),2,Silver
CLI-66976,48,Rio de Janeiro (RJ),3,Gold
CLI-74531,28,São Paulo (SP),3,Gold
CLI-55588,19,São Paulo (SP),2,Silver
CLI-71904,44,Paraná (PR),3,Gold
CLI-11406,39,Paraná (PR),2,Silver
CLI-12516,44,Minas Gerais (MG),3,Gold
CLI-14045,46,São Paulo (SP),4,Gold
CLI-84686,39,São Paulo (SP),4,Gold
CLI-83331,43,Paraná (PR),2,Silver
CLI-35903,44,Minas Gerais (MG),3,Gold
CLI-55889,28,Paraná (PR),3,Gold
CLI-98098,40,Rio de Janeiro (RJ),3,Gold
CLI-23942,31,Bahia (BA),2,Silver
CLI-57479,37,Paraná (PR),4,Gold
CLI-81933,46,Rio de Janeiro (RJ),1,Silver
CLI-69036,22,Bahia (BA),1,Silver
CLI-67264,24,Rio de Janeiro (RJ),3,Gold
CLI-30216,18,São Paulo (SP),1,Silver
CLI-92274,51,Paraná (PR),2,Silver
CLI-97696,23,Bahia (BA),2,Silver
CLI-52478,48,Rio de Janeiro (RJ),3,Gold
CLI-34364,27,Minas Gerais (MG),2,Silver
CLI-11837,41,Bahia (BA),4,Gold
CLI-43466,41,São Paulo (SP),4,Gold
CLI-94468,27,Minas Gerais (MG),2,Silver
CLI-95907,35,Bahia (BA),2,Silver
CLI-13797,39,Paraná (PR),2,Silver
CLI-26742,35,São Paulo (SP),4,Gold
CLI-85603,23,Rio de Janeiro (RJ),2,Silver
CLI-43686,60,Paraná (PR),3,Gold
CLI-34046,57,Rio de Janeiro (RJ),4,Gold
CLI-10065,52,Bahia (BA),3,Gold
CLI-38441,33,Bahia (BA),4,Gold
CLI-70185,21,São Paulo (SP),4,Gold
CLI-85784,19,Bahia (BA),2,Silver
CLI-56187,22,Minas Gerais (MG),1,Silver
CLI-56576,49,Paraná (PR),4,Gold
CLI-34659,57,São Paulo (SP),4,Gold
CLI-58144,52,São Paulo (SP),4,Gold
CLI-88437,34,Rio de Janeiro (RJ),1,Silver
CLI-98135,27,Minas Gerais (MG),2,Silver
CLI-96984,61,Minas Gerais (MG),4,Gold
CLI-37918,65,Rio de Janeiro (RJ),4,Gold
CLI-19848,28,Bahia (BA),3,Gold
CLI-63636,63,Paraná (PR),2,Silver
CLI-39856,29,São Paulo (SP),4,Gold
CLI-19380,65,Minas Gerais (MG),4,Gold
CLI-22244,51,Minas Gerais (MG),2,Silver
CLI-83993,37,Minas Gerais (MG),4,Gold
CLI-54483,34,Rio de Janeiro (RJ),1,Silver
CLI-33981,54,Minas Gerais (MG),1,Silver
CLI-77626,25,Minas Gerais (MG),4,Gold
CLI-11139,24,São Paulo (SP),3,Gold
CLI-78609,33,Rio de Janeiro (RJ),4,Gold
CLI-13522,60,São Paulo (SP),3,Gold
CLI-40036,22,Bahia (BA),1,Silver
CLI-45588,32,Rio de Janeiro (RJ),3,Gold
CLI-59447,55,Bahia (BA),2,Silver
CLI-76142,24,Bahia (BA),3,Gold
CLI-50274,46,Minas Gerais (MG),1,Silver
CLI-38880,37,Paraná (PR),4,Gold
CLI-89395,63,Minas Gerais (MG),2,Silver
CLI-32688,27,Rio de Janeiro (RJ),2,Silver
CLI-54712,19,Bahia (BA),2,Silver
CLI-84943,38,Paraná (PR),1,Silver
CLI-85130,62,Paraná (PR),1,Silver
CLI-46946,46,Rio de Janeiro (RJ),1,Silver
CLI-35131,31,Paraná (PR),2,Silver
CLI-30407,55,Rio de Janeiro (RJ),2,Silver
CLI-67577,33,Minas Gerais (MG),4,Gold
CLI-36443,31,São Paulo (SP),2,Silver
CLI-48521,19,Minas Gerais (MG),2,Silver
CLI-89455,37,Rio de Janeiro (RJ),4,Gold
CLI-95291,58,São Paulo (SP),1,Silver
CLI-75666,62,Paraná (PR),1,Silver
CLI-97179,45,Bahia (BA),4,Gold
CLI-84025,64,Paraná (PR),3,Gold
CLI-16479,44,São Paulo (SP),4,Gold
CLI-37747,37,Minas Gerais (MG),4,Gold
CLI-94472,38,Rio de Janeiro (RJ),1,Silver
CLI-45773,59,Paraná (PR),2,Silver
CLI-28436,42,Minas Gerais (MG),1,Silver
CLI-76615,26,Minas Gerais (MG),1,Silver
CLI-63160,37,São Paulo (SP),4,Gold
CLI-67859,25,Minas Gerais (MG),4,Gold
CLI-86842,60,São Paulo (SP),3,Gold
CLI-39893,45,Minas Gerais (MG),4,Gold
CLI-83094,25,Paraná (PR),4,Gold
CLI-19978,31,Bahia (BA),2,Silver
CLI-18522,65,Rio de Janeiro (RJ),4,Gold
CLI-57170,49,Bahia (BA),4,Gold
CLI-95472,52,Rio de Janeiro (RJ),3,Gold
CLI-72892,19,Minas Gerais (MG),2,Silver
CLI-33253,29,Bahia (BA),4,Gold
CLI-67554,49,Paraná (PR),4,Gold
CLI-53575,38,Minas Gerais (MG),1,Silver
CLI-13232,60,Paraná (PR),3,Gold
CLI-34677,45,São Paulo (SP),4,Gold
CLI-60462,18,Paraná (PR),1,Silver
CLI-71577,18,Minas Gerais (MG),1,Silver
CLI-54550,65,Paraná (PR),4,Gold
CLI-60621,36,Minas Gerais (MG),3,Gold
CLI-49892,39,Minas Gerais (MG),2,Silver
CLI-73403,36,Minas Gerais (MG),3,Gold
CLI-41576,18,Bahia (BA),1,Silver
CLI-42624,46,Rio de Janeiro (RJ),1,Silver
CLI-44895,41,Paraná (PR),4,Gold
CLI-91029,49,Rio de Janeiro (RJ),4,Gold
CLI-89716,43,Paraná (PR),2,Silver
CLI-66544,62,São Paulo (SP),1,Silver
CLI-82311,52,Minas Gerais (MG),3,Gold
CLI-79186,34,Bahia (BA),1,Silver
CLI-59826,30,Rio de Janeiro (RJ),1,Silver
CLI-14599,32,São Paulo (SP),3,Gold
CLI-26701,65,Rio de Janeiro (RJ),4,Gold
CLI-60982,42,São Paulo (SP),4,Gold
CLI-44956,42,Rio de Janeiro (RJ),1,Silver
CLI-75723,48,Bahia (BA),3,Gold
CLI-94070,59,Minas Gerais (MG),2,Silver
CLI-45436,63,Paraná (PR),2,Silver
CLI-69829,37,Minas Gerais (MG),4,Gold
CLI-39499,38,Bahia (BA),1,Silver
CLI-81603,31,Paraná (PR),2,Silver
CLI-29873,20,Rio de Janeiro (RJ),3,Gold
CLI-77910,25,Rio de Janeiro (RJ),4,Gold
CLI-79767,29,Rio de Janeiro (RJ),4,Gold
CLI-73708,24,Rio de Janeiro (RJ),3,Gold
CLI-48366,49,São Paulo (SP),4,Gold
CLI-12412,60,São Paulo (SP),3,Gold
CLI-80555,51,Minas Gerais (MG),2,Silver
CLI-60939,56,Rio de Janeiro (RJ),3,Gold
CLI-17323,36,Paraná (PR),3,Gold
CLI-85962,51,Paraná (PR),2,Silver
CLI-19874,48,Paraná (PR),3,Gold
CLI-34702,43,Minas Gerais (MG),2,Silver
CLI-30253,37,Minas Gerais (MG),4,Gold
CLI-71826,53,São Paulo (SP),4,Gold
CLI-61908,20,Bahia (BA),3,Gold
CLI-76717,47,Bahia (BA),2,Silver
CLI-64352,28,Rio de Janeiro (RJ),3,Gold
CLI-29623,32,Paraná (PR),3,Gold
CLI-59100,38,Paraná (PR),1,Silver
CLI-40046,53,Rio de Janeiro (RJ),4,Gold
CLI-92342,29,Paraná (PR),4,Gold
CLI-38063,55,Paraná (PR),2,Silver
CLI-24656,45,Bahia (BA),4,Gold
CLI-54166,27,São Paulo (SP),2,Silver
CLI-31755,55,Paraná (PR),2,Silver
CLI-91551,59,Minas Gerais (MG),2,Silver
CLI-54560,57,São Paulo (SP),4,Gold
CLI-20774,34,Rio de Janeiro (RJ),1,Silver
CLI-70412,56,Minas Gerais (MG),3,Gold
CLI-24044,58,Bahia (BA),1,Silver
CLI-97603,30,Paraná (PR),1,Silver
CLI-57892,22,Bahia (BA),1,Silver
CLI-29034,63,Bahia (BA),2,Silver
CLI-11076,60,Minas Gerais (MG),3,Gold
CLI-34043,43,Minas Gerais (MG),2,Silver
CLI-50666,22,Minas Gerais (MG),1,Silver
CLI-67266,48,Bahia (BA),3,Gold
CLI-92873,59,Bahia (BA),2,Silver
CLI-69446,20,São Paulo (SP),3,Gold
CLI-24747,38,Minas Gerais (MG),1,Silver
CLI-98530,32,São Paulo (SP),3,Gold
CLI-91013,49,Paraná (PR),4,Gold
CLI-78921,24,Rio de Janeiro (RJ),3,Gold
CLI-95822,37,São Paulo (SP),4,Gold
CLI-75062,57,São Paulo (SP),4,Gold
CLI-53253,53,Bahia (BA),4,Gold
CLI-45918,65,Bahia (BA),4,Gold
CLI-67767,42,Paraná (PR),1,Silver
CLI-32213,51,Paraná (PR),2,Silver
CLI-92594,61,São Paulo (SP),4,Gold
CLI-87599,23,Bahia (BA),2,Silver
CLI-49224,47,Minas Gerais (MG),2,Silver
CLI-43017,62,Bahia (BA),1,Silver
CLI-17990,26,São Paulo (SP),1,Silver
CLI-18048,42,Minas Gerais (MG),1,Silver
CLI-80147,21,Minas Gerais (MG),4,Gold
CLI-13112,27,Rio de Janeiro (RJ),2,Silver
CLI-98481,56,Bahia (BA),3,Gold
CLI-11001,29,Paraná (PR),4,Gold
CLI-90831,40,Rio de Janeiro (RJ),3,Gold
CLI-51374,27,São Paulo (SP),2,Silver
CLI-30054,28,Bahia (BA),3,Gold
CLI-70762,58,Bahia (BA),1,Silver
CLI-73405,42,Minas Gerais (MG),1,Silver
CLI-34382,49,São Paulo (SP),4,Gold
CLI-62753,18,São Paulo (SP),1,Silver
CLI-83487,41,Rio de Janeiro (RJ),4,Gold
CLI-75719,22,São Paulo (SP),1,Silver
CLI-18722,19,Minas Gerais (MG),2,Silver
CLI-49815,52,Minas Gerais (MG),3,Gold
CLI-70526,57,Rio de Janeiro (RJ),4,Gold
CLI-72128,63,Paraná (PR),2,Silver
CLI-38123,36,São Paulo (SP),4,Gold
CLI-17281,64,Bahia (BA),3,Gold
CLI-74646,39,Paraná (PR),2,Silver
CLI-68760,47,Minas Gerais (MG),2,Silver
CLI-49424,28,Paraná (PR),3,Gold
CLI-78634,50,Paraná (PR),1,Silver
CLI-65548,24,Minas Gerais (MG),3,Gold
CLI-53540,28,Paraná (PR),3,Gold
CLI-82903,55,Bahia (BA),2,Silver
CLI-26130,20,São Paulo (SP),3,Gold
CLI-26419,21,São Paulo (SP),4,Gold
CLI-60121,47,Minas Gerais (MG),2,Silver
CLI-11278,50,Bahia (BA),1,Silver
CLI-51428,55,Rio de Janeiro (RJ),2,Silver
CLI-93313,27,Bahia (BA),2,Silver
CLI-76556,61,Paraná (PR),4,Gold
CLI-30233,40,Rio de Janeiro (RJ),3,Gold
CLI-72836,48,Bahia (BA),3,Gold
CLI-89222,61,Paraná (PR),4,Gold
CLI-67555,31,Bahia (BA),2,Silver
CLI-19713,43,Paraná (PR),2,Silver
CLI-77770,49,Rio de Janeiro (RJ),4,Gold
CLI-89040,41,Rio de Janeiro (RJ),4,Gold
CLI-25970,49,Paraná (PR),4,Gold
CLI-72511,47,São Paulo (SP),4,Gold
CLI-97736,42,Minas Gerais (MG),1,Silver
CLI-63743,42,Minas Gerais (MG),1,Silver
CLI-48252,30,Rio de Janeiro (RJ),1,Silver
CLI-67963,36,São Paulo (SP),4,Gold
CLI-13879,22,Rio de Janeiro (RJ),1,Silver
CLI-96987,63,Minas Gerais (MG),2,Silver
CLI-80537,46,Rio de Janeiro (RJ),1,Silver
CLI-36910,39,Minas Gerais (MG),2,Silver
CLI-38472,51,Bahia (BA),2,Silver
CLI-56961,52,Paraná (PR),3,Gold
CLI-41247,65,Paraná (PR),4,Gold
CLI-57546,51,Bahia (BA),2,Silver
CLI-56588,52,Rio de Janeiro (RJ),3,Gold
CLI-40486,18,São Paulo (SP),1,Silver
CLI-45510,55,Minas Gerais (MG),2,Silver
